sku_id,stock_level,last_updated,warehouse_location
SKU_012066,264,2025-08-07 13:11:51.237782,West
SKU_012067,863,2025-08-07 22:11:51.237832,Central
SKU_012068,778,2025-08-08 05:11:51.237883,West
SKU_012069,808,2025-08-07 17:11:51.237933,South
SKU_012070,734,2025-08-08 10:11:51.237984,North
SKU_012071,54,2025-08-08 10:11:51.238034,East
SKU_012072,0,2025-08-07 22:11:51.238089,Central
SKU_012073,359,2025-08-08 09:11:51.238129,North
SKU_012074,0,2025-08-08 01:11:51.238177,West
SKU_012075,590,2025-08-08 10:11:51.238212,East
SKU_012076,344,2025-08-08 02:11:51.238247,East
SKU_012077,833,2025-08-08 08:11:51.238283,South
SKU_012078,703,2025-08-07 12:11:51.238320,South
SKU_012079,200,2025-08-07 11:11:51.238355,North
SKU_012080,82,2025-08-08 07:11:51.238392,North
SKU_012081,0,2025-08-08 11:11:51.238428,North
SKU_012082,759,2025-08-07 16:11:51.238475,North
SKU_012083,286,2025-08-07 16:11:51.238512,South
SKU_012084,522,2025-08-07 19:11:51.238561,South
SKU_012085,0,2025-08-07 13:11:51.238612,South
SKU_012086,539,2025-08-07 22:11:51.238648,East
SKU_012087,32,2025-08-08 00:11:51.238683,East
SKU_012088,685,2025-08-07 16:11:51.238719,South
SKU_012089,951,2025-08-08 08:11:51.238755,East
SKU_012090,551,2025-08-07 16:11:51.238790,South
SKU_012091,233,2025-08-07 13:11:51.238833,West
SKU_012092,410,2025-08-08 09:11:51.238869,East
SKU_012093,300,2025-08-07 14:11:51.238904,South
SKU_012094,0,2025-08-07 14:11:51.238944,South
SKU_012095,549,2025-08-08 11:11:51.238979,Central
SKU_012096,78,2025-08-07 17:11:51.239014,North
SKU_012097,681,2025-08-08 00:11:51.239062,East
SKU_012098,343,2025-08-08 00:11:51.239097,South
SKU_012099,617,2025-08-07 12:11:51.239132,North
SKU_012100,859,2025-08-08 02:11:51.239176,North
SKU_012101,700,2025-08-07 13:11:51.239211,North
SKU_012102,3,2025-08-08 10:11:51.239248,North
SKU_012103,962,2025-08-08 06:11:51.239284,South
SKU_012104,964,2025-08-07 11:11:51.239320,West
SKU_012105,865,2025-08-07 16:11:51.239355,West
SKU_012106,0,2025-08-07 15:11:51.239390,Central
SKU_012107,0,2025-08-08 02:11:51.239425,West
SKU_012108,186,2025-08-08 03:11:51.239460,Central
SKU_012109,416,2025-08-07 12:11:51.239496,Central
SKU_012110,145,2025-08-07 16:11:51.239531,West
SKU_012111,871,2025-08-07 18:11:51.239565,West
SKU_012112,854,2025-08-07 23:11:51.239603,West
SKU_012113,813,2025-08-07 13:11:51.239638,West
SKU_012114,453,2025-08-07 11:11:51.239673,West
SKU_012115,0,2025-08-08 02:11:51.239707,East
SKU_012116,85,2025-08-07 22:11:51.239743,North
SKU_012117,21,2025-08-07 23:11:51.239778,East
SKU_012118,540,2025-08-08 07:11:51.239813,South
SKU_012119,574,2025-08-08 00:11:51.239848,North
SKU_012120,213,2025-08-07 12:11:51.239883,East
SKU_012121,343,2025-08-08 04:11:51.239918,Central
SKU_012122,546,2025-08-08 02:11:51.239953,North
SKU_012123,540,2025-08-08 10:11:51.239988,North
SKU_012124,783,2025-08-08 03:11:51.240023,East
SKU_012125,0,2025-08-07 11:11:51.240057,North
SKU_012126,941,2025-08-08 04:11:51.240092,North
SKU_012127,446,2025-08-07 19:11:51.240126,Central
SKU_012128,340,2025-08-07 20:11:51.240161,West
SKU_012129,257,2025-08-08 03:11:51.240195,North
SKU_012130,3,2025-08-08 02:11:51.240229,West
SKU_012131,629,2025-08-08 06:11:51.240264,Central
SKU_012132,88,2025-08-08 04:11:51.240298,West
SKU_012133,95,2025-08-08 03:11:51.240333,West
SKU_012134,144,2025-08-08 03:11:51.240368,North
SKU_012135,796,2025-08-07 15:11:51.240403,North
SKU_012136,93,2025-08-08 08:11:51.240438,South
SKU_012137,997,2025-08-08 04:11:51.240479,North
SKU_012138,289,2025-08-08 05:11:51.240514,Central
SKU_012139,667,2025-08-08 02:11:51.240550,Central
SKU_012140,90,2025-08-07 20:11:51.240585,South
SKU_012141,701,2025-08-07 23:11:51.240622,East
SKU_012142,98,2025-08-08 01:11:51.240658,Central
SKU_012143,759,2025-08-07 13:11:51.240694,East
SKU_012144,738,2025-08-08 04:11:51.240730,Central
SKU_012145,368,2025-08-08 11:11:51.240767,South
SKU_012146,0,2025-08-07 20:11:51.240802,South
SKU_012147,97,2025-08-07 20:11:51.240837,North
SKU_012148,609,2025-08-08 02:11:51.240872,South
SKU_012149,866,2025-08-07 19:11:51.240907,Central
SKU_012150,480,2025-08-08 04:11:51.240941,South
SKU_012151,238,2025-08-08 00:11:51.240976,East
SKU_012152,770,2025-08-08 05:11:51.241011,North
SKU_012153,452,2025-08-07 11:11:51.241046,North
SKU_012154,991,2025-08-08 10:11:51.241082,North
SKU_012155,795,2025-08-08 05:11:51.241118,Central
SKU_012156,0,2025-08-08 02:11:51.241153,East
SKU_012157,61,2025-08-08 07:11:51.241188,Central
SKU_012158,533,2025-08-07 17:11:51.241222,North
SKU_012159,229,2025-08-07 18:11:51.241257,North
SKU_012160,736,2025-08-07 23:11:51.241292,Central
SKU_012161,0,2025-08-07 13:11:51.241326,North
SKU_012162,0,2025-08-07 15:11:51.241362,East
SKU_012163,450,2025-08-07 14:11:51.241397,North
SKU_012164,943,2025-08-08 10:11:51.241431,Central
SKU_012165,288,2025-08-08 10:11:51.241466,East
SKU_012166,581,2025-08-08 05:11:51.241501,Central
SKU_012167,219,2025-08-07 19:11:51.241535,East
SKU_012168,334,2025-08-08 08:11:51.241570,East
SKU_012169,10,2025-08-08 11:11:51.241605,West
SKU_012170,845,2025-08-07 16:11:51.241639,East
SKU_012171,729,2025-08-07 14:11:51.241684,West
SKU_012172,789,2025-08-07 13:11:51.241720,East
SKU_012173,534,2025-08-07 19:11:51.241756,West
SKU_012174,145,2025-08-07 17:11:51.241795,West
SKU_012175,375,2025-08-08 01:11:51.241830,West
SKU_012176,0,2025-08-07 13:11:51.241865,North
SKU_012177,561,2025-08-08 02:11:51.241900,West
SKU_012178,216,2025-08-08 05:11:51.241935,West
SKU_012179,115,2025-08-08 07:11:51.241969,East
SKU_012180,50,2025-08-07 13:11:51.242003,North
SKU_012181,647,2025-08-08 09:11:51.242038,North
SKU_012182,781,2025-08-07 15:11:51.242072,North
SKU_012183,277,2025-08-07 22:11:51.242106,North
SKU_012184,976,2025-08-08 05:11:51.242141,West
SKU_012185,624,2025-08-07 15:11:51.242175,West
SKU_012186,871,2025-08-08 10:11:51.242213,East
SKU_012187,733,2025-08-07 14:11:51.242249,West
SKU_012188,573,2025-08-08 03:11:51.242284,North
SKU_012189,444,2025-08-07 11:11:51.242319,West
SKU_012190,515,2025-08-08 05:11:51.242353,East
SKU_012191,196,2025-08-08 10:11:51.242388,West
SKU_012192,666,2025-08-08 11:11:51.242423,South
SKU_012193,0,2025-08-08 09:11:51.242462,North
SKU_012194,168,2025-08-07 12:11:51.242499,West
SKU_012195,679,2025-08-08 09:11:51.242534,North
SKU_012196,232,2025-08-08 10:11:51.242568,West
SKU_012197,176,2025-08-07 14:11:51.242603,West
SKU_012198,903,2025-08-07 18:11:51.242638,East
SKU_012199,499,2025-08-08 09:11:51.242673,North
SKU_012200,955,2025-08-08 11:11:51.242708,West
SKU_012201,908,2025-08-07 15:11:51.242743,North
SKU_012202,68,2025-08-07 20:11:51.242778,West
SKU_012203,292,2025-08-08 04:11:51.242813,Central
SKU_012204,676,2025-08-08 10:11:51.242848,Central
SKU_012205,989,2025-08-07 13:11:51.242883,North
SKU_012206,299,2025-08-07 23:11:51.242918,West
SKU_012207,446,2025-08-08 09:11:51.242952,West
SKU_012208,168,2025-08-07 15:11:51.242987,North
SKU_012209,0,2025-08-07 16:11:51.243021,South
SKU_012210,0,2025-08-07 19:11:51.243056,East
SKU_012211,271,2025-08-08 04:11:51.243090,West
SKU_012212,522,2025-08-07 15:11:51.243125,West
SKU_012213,608,2025-08-07 16:11:51.243159,East
SKU_012214,386,2025-08-07 11:11:51.243195,East
SKU_012215,454,2025-08-08 06:11:51.243230,East
SKU_012216,310,2025-08-08 03:11:51.243265,North
SKU_012217,620,2025-08-07 18:11:51.243299,West
SKU_012218,862,2025-08-07 23:11:51.243334,West
SKU_012219,730,2025-08-07 14:11:51.243370,East
SKU_012220,643,2025-08-07 23:11:51.243405,West
SKU_012221,737,2025-08-08 10:11:51.243440,South
SKU_012222,633,2025-08-08 05:11:51.243474,South
SKU_012223,835,2025-08-07 21:11:51.243509,South
SKU_012224,0,2025-08-08 06:11:51.243545,West
SKU_012225,414,2025-08-08 10:11:51.243580,South
SKU_012226,124,2025-08-08 08:11:51.243615,West
SKU_012227,243,2025-08-07 11:11:51.243650,East
SKU_012228,12,2025-08-07 23:11:51.243684,Central
SKU_012229,248,2025-08-08 05:11:51.243719,Central
SKU_012230,947,2025-08-08 02:11:51.243754,East
SKU_012231,894,2025-08-07 22:11:51.243789,South
SKU_012232,842,2025-08-08 03:11:51.243824,North
SKU_012233,808,2025-08-07 20:11:51.243858,Central
SKU_012234,406,2025-08-07 14:11:51.243893,East
SKU_012235,0,2025-08-08 04:11:51.243928,North
SKU_012236,699,2025-08-08 03:11:51.243963,Central
SKU_012237,153,2025-08-08 11:11:51.243997,North
SKU_012238,976,2025-08-07 21:11:51.244032,Central
SKU_012239,503,2025-08-08 09:11:51.244067,East
SKU_012240,450,2025-08-07 15:11:51.244102,South
SKU_012241,342,2025-08-07 17:11:51.244137,Central
SKU_012242,149,2025-08-08 04:11:51.244172,East
SKU_012243,0,2025-08-07 15:11:51.244206,East
SKU_012244,836,2025-08-08 03:11:51.244241,West
SKU_012245,461,2025-08-08 05:11:51.244276,Central
SKU_012246,294,2025-08-08 08:11:51.244310,West
SKU_012247,0,2025-08-07 19:11:51.244344,West
SKU_012248,669,2025-08-07 23:11:51.244379,West
SKU_012249,649,2025-08-08 09:11:51.244413,East
SKU_012250,31,2025-08-08 06:11:51.244447,Central
SKU_012251,264,2025-08-07 22:11:51.244491,West
SKU_012252,111,2025-08-08 05:11:51.244527,North
SKU_012253,213,2025-08-08 09:11:51.244563,Central
SKU_012254,6,2025-08-08 11:11:51.244598,East
SKU_012255,341,2025-08-08 10:11:51.244633,South
SKU_012256,0,2025-08-07 16:11:51.244668,South
SKU_012257,704,2025-08-08 08:11:51.244702,North
SKU_012258,915,2025-08-07 19:11:51.244738,West
SKU_012259,36,2025-08-07 14:11:51.244780,Central
SKU_012260,380,2025-08-07 22:11:51.244816,East
SKU_012261,189,2025-08-07 18:11:51.244850,North
SKU_012262,0,2025-08-08 00:11:51.244885,South
SKU_012263,816,2025-08-08 03:11:51.244919,South
SKU_012264,747,2025-08-07 21:11:51.244954,West
SKU_012265,734,2025-08-07 14:11:51.244989,East
SKU_012266,56,2025-08-08 04:11:51.245023,East
SKU_012267,81,2025-08-07 17:11:51.245058,West
SKU_012268,791,2025-08-08 09:11:51.245093,Central
SKU_012269,339,2025-08-08 07:11:51.245128,North
SKU_012270,684,2025-08-08 11:11:51.245163,East
SKU_012271,341,2025-08-07 23:11:51.245198,West
SKU_012272,906,2025-08-07 19:11:51.245235,South
SKU_012273,0,2025-08-07 18:11:51.245271,South
SKU_012274,529,2025-08-07 15:11:51.245308,East
SKU_012275,465,2025-08-08 00:11:51.245343,South
SKU_012276,802,2025-08-07 14:11:51.245378,South
SKU_012277,620,2025-08-07 23:11:51.245412,South
SKU_012278,80,2025-08-08 11:11:51.245447,East
SKU_012279,5,2025-08-07 20:11:51.245482,West
SKU_012280,414,2025-08-07 22:11:51.245518,Central
SKU_012281,104,2025-08-07 19:11:51.245553,North
SKU_012282,937,2025-08-07 22:11:51.245588,North
SKU_012283,99,2025-08-07 16:11:51.245623,Central
SKU_012284,673,2025-08-08 07:11:51.245658,Central
SKU_012285,394,2025-08-08 09:11:51.245693,South
SKU_012286,487,2025-08-07 22:11:51.245728,Central
SKU_012287,393,2025-08-08 08:11:51.245762,North
SKU_012288,233,2025-08-07 14:11:51.245797,North
SKU_012289,620,2025-08-07 16:11:51.245832,Central
SKU_012290,0,2025-08-07 12:11:51.245866,West
SKU_012291,690,2025-08-07 14:11:51.245900,Central
SKU_012292,0,2025-08-08 06:11:51.245934,Central
SKU_012293,629,2025-08-08 07:11:51.245969,Central
SKU_012294,0,2025-08-08 08:11:51.246004,South
SKU_012295,211,2025-08-08 10:11:51.246038,South
SKU_012296,420,2025-08-08 11:11:51.246073,South
SKU_012297,494,2025-08-07 23:11:51.246108,West
SKU_012298,0,2025-08-07 11:11:51.246143,West
SKU_012299,834,2025-08-08 05:11:51.246178,North
SKU_012300,789,2025-08-08 01:11:51.246219,West
SKU_012301,410,2025-08-08 11:11:51.246255,North
SKU_012302,482,2025-08-07 14:11:51.246290,Central
SKU_012303,99,2025-08-07 15:11:51.246325,North
SKU_012304,0,2025-08-07 12:11:51.246360,East
SKU_012305,985,2025-08-07 23:11:51.246394,South
SKU_012306,397,2025-08-07 17:11:51.246429,West
SKU_012307,176,2025-08-08 07:11:51.246464,Central
SKU_012308,976,2025-08-07 14:11:51.246499,South
SKU_012309,629,2025-08-08 02:11:51.246534,Central
SKU_012310,235,2025-08-08 01:11:51.246569,Central
SKU_012311,269,2025-08-07 18:11:51.246604,West
SKU_012312,732,2025-08-07 18:11:51.246639,South
SKU_012313,545,2025-08-08 08:11:51.246674,Central
SKU_012314,0,2025-08-08 06:11:51.246709,West
SKU_012315,554,2025-08-08 05:11:51.246744,North
SKU_012316,0,2025-08-07 13:11:51.246779,South
SKU_012317,390,2025-08-08 10:11:51.246814,Central
SKU_012318,610,2025-08-08 10:11:51.246849,Central
SKU_012319,302,2025-08-07 18:11:51.246884,North
SKU_012320,293,2025-08-08 03:11:51.246919,South
SKU_012321,52,2025-08-08 05:11:51.246953,East
SKU_012322,287,2025-08-07 20:11:51.246988,Central
SKU_012323,393,2025-08-07 11:11:51.247022,Central
SKU_012324,622,2025-08-08 01:11:51.247057,East
SKU_012325,608,2025-08-08 08:11:51.247092,North
SKU_012326,984,2025-08-07 15:11:51.247127,North
SKU_012327,313,2025-08-08 04:11:51.247161,North
SKU_012328,487,2025-08-08 11:11:51.247196,South
SKU_012329,637,2025-08-08 07:11:51.247231,South
SKU_012330,680,2025-08-07 12:11:51.247266,East
SKU_012331,685,2025-08-07 20:11:51.247300,South
SKU_012332,923,2025-08-08 08:11:51.247335,South
SKU_012333,13,2025-08-07 22:11:51.247370,South
SKU_012334,297,2025-08-08 01:11:51.247404,East
SKU_012335,388,2025-08-07 22:11:51.247439,East
SKU_012336,60,2025-08-07 13:11:51.247474,East
SKU_012337,264,2025-08-08 04:11:51.247509,West
SKU_012338,196,2025-08-07 16:11:51.247544,West
SKU_012339,342,2025-08-08 05:11:51.247578,South
SKU_012340,726,2025-08-08 06:11:51.247613,South
SKU_012341,168,2025-08-08 03:11:51.247656,West
SKU_012342,322,2025-08-08 03:11:51.247690,North
SKU_012343,292,2025-08-07 16:11:51.247725,North
SKU_012344,907,2025-08-08 02:11:51.247759,East
SKU_012345,949,2025-08-08 04:11:51.247794,South
SKU_012346,212,2025-08-07 16:11:51.247829,East
SKU_012347,666,2025-08-07 17:11:51.247872,North
SKU_012348,0,2025-08-07 17:11:51.247908,West
SKU_012349,177,2025-08-08 07:11:51.247943,Central
SKU_012350,115,2025-08-08 05:11:51.247979,Central
SKU_012351,744,2025-08-07 13:11:51.248013,West
SKU_012352,559,2025-08-08 00:11:51.248048,North
SKU_012353,0,2025-08-08 04:11:51.248082,East
SKU_012354,863,2025-08-08 05:11:51.248117,West
SKU_012355,832,2025-08-07 22:11:51.248152,South
SKU_012356,145,2025-08-07 12:11:51.248186,North
SKU_012357,724,2025-08-08 09:11:51.248226,Central
SKU_012358,0,2025-08-08 07:11:51.248263,South
SKU_012359,796,2025-08-07 14:11:51.248299,South
SKU_012360,924,2025-08-07 22:11:51.248334,South
SKU_012361,698,2025-08-08 11:11:51.248369,West
SKU_012362,0,2025-08-07 23:11:51.248404,West
SKU_012363,351,2025-08-08 06:11:51.248439,South
SKU_012364,695,2025-08-08 05:11:51.248475,West
SKU_012365,617,2025-08-08 04:11:51.248510,West
SKU_012366,334,2025-08-07 13:11:51.248546,West
SKU_012367,60,2025-08-08 05:11:51.248581,East
SKU_012368,404,2025-08-08 06:11:51.248616,Central
SKU_012369,673,2025-08-07 21:11:51.248651,East
SKU_012370,491,2025-08-08 01:11:51.248685,West
SKU_012371,357,2025-08-08 06:11:51.248721,Central
SKU_012372,577,2025-08-07 22:11:51.248756,Central
SKU_012373,157,2025-08-07 14:11:51.248790,South
SKU_012374,123,2025-08-08 08:11:51.248825,East
SKU_012375,247,2025-08-08 00:11:51.248860,Central
SKU_012376,75,2025-08-08 01:11:51.248894,South
SKU_012377,971,2025-08-07 21:11:51.248929,North
SKU_012378,256,2025-08-08 00:11:51.248964,Central
SKU_012379,406,2025-08-08 09:11:51.248999,West
SKU_012380,311,2025-08-07 15:11:51.249034,Central
SKU_012381,240,2025-08-07 17:11:51.249069,West
SKU_012382,313,2025-08-07 22:11:51.249103,East
SKU_012383,378,2025-08-07 14:11:51.249139,West
SKU_012384,666,2025-08-08 09:11:51.249174,Central
SKU_012385,934,2025-08-08 02:11:51.249208,Central
SKU_012386,935,2025-08-07 22:11:51.249243,South
SKU_012387,161,2025-08-08 04:11:51.249277,North
SKU_012388,587,2025-08-07 16:11:51.249311,North
SKU_012389,0,2025-08-07 12:11:51.249345,North
SKU_012390,92,2025-08-08 11:11:51.249380,South
SKU_012391,227,2025-08-07 17:11:51.249413,East
SKU_012392,837,2025-08-07 16:11:51.249448,South
SKU_012393,34,2025-08-07 17:11:51.249482,East
SKU_012394,692,2025-08-08 00:11:51.249517,North
SKU_012395,718,2025-08-08 00:11:51.249551,Central
SKU_012396,301,2025-08-08 02:11:51.249585,East
SKU_012397,755,2025-08-07 20:11:51.249619,North
SKU_012398,972,2025-08-07 18:11:51.249653,West
SKU_012399,520,2025-08-08 08:11:51.249688,South
SKU_012400,584,2025-08-08 01:11:51.249722,West
SKU_012401,320,2025-08-07 20:11:51.249756,East
SKU_012402,6,2025-08-07 15:11:51.249791,South
SKU_012403,0,2025-08-07 16:11:51.249825,East
SKU_012404,373,2025-08-08 04:11:51.249859,West
SKU_012405,535,2025-08-08 04:11:51.249893,North
SKU_012406,242,2025-08-07 18:11:51.249927,Central
SKU_012407,99,2025-08-08 10:11:51.249962,East
SKU_012408,0,2025-08-08 09:11:51.249996,Central
SKU_012409,819,2025-08-07 18:11:51.250031,South
SKU_012410,240,2025-08-08 08:11:51.250066,East
SKU_012411,573,2025-08-07 23:11:51.250101,East
SKU_012412,136,2025-08-07 16:11:51.250135,North
SKU_012413,605,2025-08-07 16:11:51.250170,South
SKU_012414,458,2025-08-08 05:11:51.250204,North
SKU_012415,118,2025-08-07 19:11:51.250247,East
SKU_012416,362,2025-08-08 07:11:51.250317,North
SKU_012417,582,2025-08-08 04:11:51.250370,North
SKU_012418,743,2025-08-08 07:11:51.250409,West
SKU_012419,0,2025-08-07 12:11:51.250445,South
SKU_012420,786,2025-08-07 15:11:51.250480,West
SKU_012421,682,2025-08-07 21:11:51.250520,East
SKU_012422,462,2025-08-07 19:11:51.250596,West
SKU_012423,544,2025-08-08 08:11:51.250636,Central
SKU_012424,76,2025-08-07 22:11:51.250672,South
SKU_012425,233,2025-08-08 06:11:51.250708,Central
SKU_012426,612,2025-08-07 16:11:51.250752,South
SKU_012427,808,2025-08-07 18:11:51.250802,South
SKU_012428,525,2025-08-07 18:11:51.250841,East
SKU_012429,837,2025-08-08 10:11:51.250877,North
SKU_012430,720,2025-08-08 06:11:51.250913,East
SKU_012431,398,2025-08-07 17:11:51.250964,East
SKU_012432,417,2025-08-07 18:11:51.251002,West
SKU_012433,888,2025-08-07 12:11:51.251037,West
SKU_012434,19,2025-08-07 21:11:51.251072,South
SKU_012435,947,2025-08-08 06:11:51.251107,East
SKU_012436,563,2025-08-08 03:11:51.251142,North
SKU_012437,597,2025-08-07 23:11:51.251178,South
SKU_012438,772,2025-08-07 21:11:51.251214,West
SKU_012439,357,2025-08-08 11:11:51.251249,East
SKU_012440,741,2025-08-07 20:11:51.251284,South
SKU_012441,106,2025-08-07 18:11:51.251319,West
SKU_012442,685,2025-08-07 11:11:51.251354,West
SKU_012443,440,2025-08-08 07:11:51.251389,West
SKU_012444,593,2025-08-07 19:11:51.251424,Central
SKU_012445,826,2025-08-07 19:11:51.251459,West
SKU_012446,619,2025-08-08 06:11:51.251493,Central
SKU_012447,860,2025-08-07 21:11:51.251528,East
SKU_012448,0,2025-08-07 19:11:51.251563,East
SKU_012449,491,2025-08-07 22:11:51.251597,Central
SKU_012450,0,2025-08-08 01:11:51.251632,South
SKU_012451,671,2025-08-07 17:11:51.251667,Central
SKU_012452,518,2025-08-07 11:11:51.251703,East
SKU_012453,0,2025-08-08 01:11:51.251738,Central
SKU_012454,869,2025-08-07 20:11:51.251773,West
SKU_012455,265,2025-08-08 06:11:51.251808,North
SKU_012456,785,2025-08-07 15:11:51.251843,North
SKU_012457,93,2025-08-08 02:11:51.251878,South
SKU_012458,534,2025-08-07 19:11:51.251914,Central
SKU_012459,380,2025-08-07 14:11:51.251949,East
SKU_012460,316,2025-08-08 05:11:51.251984,South
SKU_012461,0,2025-08-08 08:11:51.252019,Central
SKU_012462,679,2025-08-08 10:11:51.252053,Central
SKU_012463,312,2025-08-07 23:11:51.252088,North
SKU_012464,485,2025-08-07 15:11:51.252123,West
SKU_012465,827,2025-08-08 02:11:51.252158,Central
SKU_012466,958,2025-08-08 09:11:51.252192,South
SKU_012467,724,2025-08-07 22:11:51.252235,Central
SKU_012468,748,2025-08-07 16:11:51.252272,North
SKU_012469,902,2025-08-07 22:11:51.252307,South
SKU_012470,692,2025-08-08 03:11:51.252342,Central
SKU_012471,694,2025-08-08 01:11:51.252377,West
SKU_012472,582,2025-08-07 15:11:51.252412,North
SKU_012473,4,2025-08-07 14:11:51.252447,North
SKU_012474,710,2025-08-07 23:11:51.252482,Central
SKU_012475,481,2025-08-07 15:11:51.252517,Central
SKU_012476,292,2025-08-08 06:11:51.252552,East
SKU_012477,31,2025-08-08 02:11:51.252587,West
SKU_012478,0,2025-08-08 08:11:51.252622,West
SKU_012479,0,2025-08-08 03:11:51.252657,West
SKU_012480,358,2025-08-07 14:11:51.252692,South
SKU_012481,253,2025-08-08 02:11:51.252727,South
SKU_012482,626,2025-08-08 09:11:51.252762,East
SKU_012483,12,2025-08-08 04:11:51.252796,North
SKU_012484,34,2025-08-08 05:11:51.252831,Central
SKU_012485,928,2025-08-07 12:11:51.252866,East
SKU_012486,580,2025-08-07 18:11:51.252900,East
SKU_012487,135,2025-08-07 16:11:51.252935,South
SKU_012488,460,2025-08-07 18:11:51.252969,East
SKU_012489,751,2025-08-08 03:11:51.253003,North
SKU_012490,847,2025-08-08 08:11:51.253038,South
SKU_012491,160,2025-08-07 16:11:51.253073,North
SKU_012492,277,2025-08-08 09:11:51.253108,Central
SKU_012493,887,2025-08-08 03:11:51.253144,South
SKU_012494,80,2025-08-07 20:11:51.253178,East
SKU_012495,0,2025-08-08 09:11:51.253213,North
SKU_012496,586,2025-08-07 21:11:51.253248,North
SKU_012497,130,2025-08-07 23:11:51.253282,West
SKU_012498,493,2025-08-07 14:11:51.253317,South
SKU_012499,331,2025-08-07 19:11:51.253352,West
SKU_012500,454,2025-08-07 14:11:51.253387,East
SKU_012501,71,2025-08-07 15:11:51.253422,South
SKU_012502,234,2025-08-08 09:11:51.253456,West
SKU_012503,197,2025-08-07 17:11:51.253491,South
SKU_012504,15,2025-08-07 11:11:51.253526,West
SKU_012505,513,2025-08-07 18:11:51.253560,East
SKU_012506,293,2025-08-07 13:11:51.253595,West
SKU_012507,489,2025-08-07 19:11:51.253630,West
SKU_012508,643,2025-08-07 23:11:51.253665,North
SKU_012509,904,2025-08-08 04:11:51.253700,East
SKU_012510,58,2025-08-07 22:11:51.253735,South
SKU_012511,927,2025-08-07 19:11:51.253770,North
SKU_012512,619,2025-08-08 06:11:51.253805,North
SKU_012513,623,2025-08-08 03:11:51.253839,North
SKU_012514,0,2025-08-07 13:11:51.253874,West
SKU_012515,721,2025-08-08 00:11:51.253910,Central
SKU_012516,336,2025-08-07 18:11:51.253945,East
SKU_012517,256,2025-08-07 19:11:51.253980,South
SKU_012518,885,2025-08-07 12:11:51.254015,West
SKU_012519,944,2025-08-07 18:11:51.254060,North
SKU_012520,695,2025-08-07 21:11:51.254096,East
SKU_012521,504,2025-08-07 12:11:51.254131,Central
SKU_012522,858,2025-08-07 21:11:51.254167,North
SKU_012523,0,2025-08-07 13:11:51.254202,West
SKU_012524,531,2025-08-08 09:11:51.254245,West
SKU_012525,642,2025-08-08 11:11:51.254280,North
SKU_012526,425,2025-08-08 00:11:51.254316,West
SKU_012527,506,2025-08-08 07:11:51.254351,West
SKU_012528,92,2025-08-07 18:11:51.254386,South
SKU_012529,275,2025-08-07 11:11:51.254421,Central
SKU_012530,380,2025-08-08 02:11:51.254455,North
SKU_012531,80,2025-08-08 04:11:51.254490,East
SKU_012532,741,2025-08-07 22:11:51.254524,Central
SKU_012533,159,2025-08-07 18:11:51.254558,Central
SKU_012534,924,2025-08-07 11:11:51.254593,East
SKU_012535,913,2025-08-08 02:11:51.254627,East
SKU_012536,814,2025-08-08 00:11:51.254661,North
SKU_012537,703,2025-08-08 07:11:51.254696,Central
SKU_012538,653,2025-08-07 14:11:51.254730,Central
SKU_012539,772,2025-08-08 03:11:51.254765,South
SKU_012540,529,2025-08-07 13:11:51.254799,North
SKU_012541,0,2025-08-08 00:11:51.254833,West
SKU_012542,0,2025-08-07 15:11:51.254868,Central
SKU_012543,473,2025-08-08 07:11:51.254902,North
SKU_012544,201,2025-08-08 04:11:51.254937,East
SKU_012545,61,2025-08-08 03:11:51.254972,South
SKU_012546,977,2025-08-08 08:11:51.255010,South
SKU_012547,486,2025-08-08 09:11:51.255045,Central
SKU_012548,488,2025-08-08 02:11:51.255079,Central
SKU_012549,789,2025-08-07 12:11:51.255114,Central
SKU_012550,709,2025-08-08 06:11:51.255149,Central
SKU_012551,408,2025-08-08 03:11:51.255184,West
SKU_012552,675,2025-08-07 22:11:51.255219,North
SKU_012553,117,2025-08-08 06:11:51.255254,South
SKU_012554,220,2025-08-08 02:11:51.255289,West
SKU_012555,421,2025-08-07 11:11:51.255324,Central
SKU_012556,695,2025-08-07 23:11:51.255360,West
SKU_012557,516,2025-08-08 10:11:51.255397,South
SKU_012558,715,2025-08-07 19:11:51.255432,Central
SKU_012559,186,2025-08-08 07:11:51.255467,South
SKU_012560,475,2025-08-07 20:11:51.255502,North
SKU_012561,792,2025-08-07 20:11:51.255537,Central
SKU_012562,380,2025-08-08 11:11:51.255572,West
SKU_012563,44,2025-08-08 01:11:51.255607,East
SKU_012564,0,2025-08-07 20:11:51.255642,West
SKU_012565,275,2025-08-07 19:11:51.255677,North
SKU_012566,465,2025-08-08 07:11:51.255711,East
SKU_012567,610,2025-08-08 03:11:51.255746,South
SKU_012568,37,2025-08-08 11:11:51.255781,Central
SKU_012569,41,2025-08-07 20:11:51.255815,North
SKU_012570,11,2025-08-08 03:11:51.255851,West
SKU_012571,993,2025-08-07 12:11:51.255887,South
SKU_012572,506,2025-08-07 12:11:51.255922,South
SKU_012573,730,2025-08-07 21:11:51.255957,East
SKU_012574,378,2025-08-08 00:11:51.255993,West
SKU_012575,925,2025-08-07 12:11:51.256030,East
SKU_012576,600,2025-08-08 02:11:51.256085,West
SKU_012577,181,2025-08-08 02:11:51.256139,North
SKU_012578,368,2025-08-07 20:11:51.256199,North
SKU_012579,0,2025-08-08 04:11:51.256253,West
